Link,country
"https://www.appsecengineer.com/blog/the-only-guide-youll-need-to-build-your-own-devsecops-trained-team#:~:text=Setting KPIs and Metrics Time to Detect,takes to fix the vulnerabilities you've identified.",southafrica
https://www.browserstack.com/guide/top-ci-cd-tools,southafrica
"https://www.cloudraft.io/blog/cicd-observability-using-opentelemetry#:~:text=Key Metrics and Traces to Monitor Pipeline,of errors and failures at each stage.",southafrica
"https://www.compuquip.com/blog/five-metrics-to-increase-the-roi-of-penetration-testing#:~:text=Vulnerability density is a normalized measure%2C given,indicates the likely presence of multiple vulnerabilities.",southafrica
https://www.crowdstrike.com/en-us/cybersecurity-101/cloud-security/continuous-integration-continuous-delivery-ci-cd/,southafrica
https://www.datadoghq.com/dg/monitor/personalized-demo-request/devsecops/,southafrica
"https://www.fortinet.com/resources/cyberglossary/ci-cd#:~:text=CI/CD (Continuous Integration/,deployment phases of application development.",southafrica
"https://www.frugaltesting.com/blog/5-common-mistakes-to-avoid-when-implementing-ci-cd-in-your-testing-process#:~:text=What Key Metrics should be tracked to,pipeline reliability and code quality. Deployment Frequency",southafrica
https://www.harness.io/blog/ci-cd-security-an-overview,southafrica
"https://www.legitsecurity.com/aspm-knowledge-base/application-security-metrics#:~:text=The time between when a vulnerability is,codebase before security teams can identify it.",southafrica
https://www.legitsecurity.com/aspm-knowledge-base/what-is-cicd-security,southafrica
"https://www.linkedin.com/advice/0/what-best-ways-visualize-vulnerability-management-9vtqe#:~:text=Severity Distribution: Breakdown of vulnerabilities by severity,it takes to remediate vulnerabilities after discovery.",southafrica
"https://www.linkedin.com/pulse/detection-engineering-maturity-prakash-krishnan-blaxc#:~:text=Cybersecurity @ Qualys | ROC %2C CTI%2C,alerts that represent expected or benign activity.",southafrica
"https://www.mindbowser.com/devsecops-metrics/#:~:text=4. Deployment Frequency Software development uses application,environments such as development%2C testing%2C and production.",southafrica
"https://www.mindbowser.com/devsecops-metrics/#:~:text=25. Code Coverage by Automated Security Tests,of security measures implemented within the code.",southafrica
"https://www.minware.com/report/ci-cd-pipeline-performance#:~:text=CI/CD Pipeline Performance Pipeline Run Frequency -,percentage of pipeline runs that complete successfully.",southafrica
"https://www.multitudes.com/blog/accelerate-metrics#:~:text=The duration between a developer's first code,move code from development to serving users.",southafrica
https://www.ox.security/blog/ci-cd-pipeline-security/,southafrica
https://www.paloaltonetworks.com/cyberpedia/what-is-ci-cd-security,southafrica
https://www.paloaltonetworks.co.uk/cyberpedia/what-is-ci-cd-security,southafrica
https://www.practical-devsecops.com/devsecops-metrics/#Key_DevSecOps_Metrics,southafrica
https://www.practical-devsecops.com/devsecops-metrics/#Real-World_Case_Studies_DevSecOps_Metrics_in_Action,southafrica
https://www.practical-devsecops.com/devsecops-metrics/?srsltid=AfmBOooZNJEOfCuXjWy6Nz1l8bJTUReTCN1mRWd5Ag0_W6JO9NsX9wPq,southafrica
https://www.practical-devsecops.com/devsecops-metrics/#The_Role_of_Automation_in_DevSecOps_Metrics,southafrica
https://www.practical-devsecops.com/what-is-devsecops-pipelines/#Common_Components_of_DevSecOps_Pipelines,southafrica
https://www.practical-devsecops.com/what-is-devsecops-pipelines/#DevSecOps_CI/CD,southafrica
https://www.practical-devsecops.com/what-is-devsecops-pipelines/?srsltid=AfmBOoo1RHPTGuEYUHDGXbCWY-iXBoI0MZ_ODyQKHAF-8AbAvEmFOmvA,southafrica
https://www.practical-devsecops.com/what-is-devsecops-pipelines/#Why_DevSecOps_Pipelines_are_Important?,southafrica
https://www.redhat.com/en/topics/devops/what-is-ci-cd,southafrica
"https://www.redhat.com/en/topics/devops/what-is-ci-cd#:~:text=CI/CD%2C which stands for,a shared source code repository.",southafrica
https://www.strongdm.com/blog/ci-cd-security-and-ci-cd-pipeline,southafrica
https://www.techtarget.com/searchitoperations/tip/9-ways-to-infuse-security-in-your-CI-CD-pipeline,southafrica
https://www.techtarget.com/searchnetworking/tip/How-to-implement-CI-CD-in-network-automation,southafrica
https://www.withcoherence.com/articles/performance-testing-in-cicd-pipelines-best-practices,southafrica
https://www.wiz.io/academy/ci-cd-security-best-practices,southafrica
"https://www.wiz.io/academy/ci-cd-security-best-practices#:~:text=To continuously improve your security stance%2C track,security test coverage%2C and security-related build failures.",southafrica
https://bluegoatcyber.com/blog/ci-cd-pipelines-enhancing-security-in-devops/,southafrica
https://carijournals.org/journals/index.php/IJCE/article/view/3047?srsltid=AfmBOorwvbmI1EN_A1gduAZGkRvC_IrCT3YXffbZp56G09OWgg8myL3G,southafrica
https://carleton.ca/npsia-ptd/catalogue/program-in-international-energy-and-natural-resource-infrastructure-protection/masters-certificate-pipeline-security/,southafrica
https://devops.isc.heia-fr.ch/lecture/devsecops/devsecops6/,southafrica
https://help.accuknox.com/use-cases/cicd-sec/,southafrica
https://ieeexplore.ieee.org/document/10671407/,southafrica
https://runsafesecurity.com/use-cases/ci-cd-security/,southafrica
https://www.endorlabs.com/product/endor-labs-ci-cd,southafrica
https://www.trolleyesecurity.com/services/devsecops/pipeline-security-ci-cd-integration/,southafrica
https://www.txone.com/blog/tsa-pipeline-security-directive-upgraded/,southafrica
https://my.idc.com/getdoc.jsp?containerId=IDC_P42567,southafrica
https://squareops.com/knowledge/ci-cd-security-best-practices-for-devsecops-teams/,southafrica
https://thecyphere.com/blog/top-10-ci-cd-security-risks/,southafrica
https://www.cisa.gov/resources-tools/programs/pipeline-cybersecurity,southafrica
https://www.enginelabs.ai/blog/essential-cicd-pipeline-security-checklist-for-github-actions,southafrica
https://www.globalsign.com/en/blog/digital-certificates-devops-security-cicd-pipelines,southafrica
https://www.hsdl.org/c/view?docid=750295,southafrica
https://www.mindbowser.com/devsecops-metrics/,southafrica
https://www.pentesting.org/pipeline-security-guide/,southafrica
https://www.progress.com/resources/papers/progress-datadirect-hybrid-data-pipeline-security-statement,southafrica
https://fastercapital.com/topics/staying-ahead-of-emerging-threats-in-pipeline-security.html,southafrica
https://labs.onb.ac.at/gitlab/help/ci/pipelines/pipeline_security.md,southafrica
https://nsss.se/y2025/talks/ci-cd-damn-vuln-project/,southafrica
https://patentscope2.wipo.int/search/ru/detail.jsf;jsessionid=4089A3305282A80FD06AFD6DDE893556?docId=WO2024259645&_gid=202452,southafrica
https://scythe.io/library/tsa-pipeline-security-guidelines-and-adr,southafrica
https://testriq.com/blog/tag/pipeline-security,southafrica
https://www.gologic.ca/en/category/ci-cd-or-integration-and-continuous-deployment/,southafrica
https://www.reversinglabs.com/glossary/build-pipeline-security,southafrica
https://www.swiftorial.com/tutorials/security/vulnerabilities/devsecops/ci_cd_pipeline_security,southafrica
https://zeet.co/blog/ci-cd-security,southafrica
https://aspiainfotech.com/2024/09/11/ci-cd-pipeline-security/,southafrica
https://blog.gitguardian.com/how-to-secure-your-ci-cd-pipeline/,southafrica
https://collabnix.com/how-sast-enhances-devops-pipeline-security/,southafrica
https://cyberwolfe.com/cicd-pipeline-security/,southafrica
https://docs.bmc.com/xwiki/bin/view/Mainframe/DevX/BMC-AMI-DevX-Code-Pipeline/bcispw2201/Installing/Installation-roadmap/Purpose-of-the-roadmap/Code-Pipeline-Security/,southafrica
https://nephosec.com/cicd-pipeline-security/,southafrica
https://palantir.com/docs/foundry/building-pipelines/security-overview//,southafrica
https://tantosec.com/blog/build-pipeline-security-assessment/,southafrica
https://www.aristiun.com/application-security-posture-management-supply-chain-security-cicd-pipeline-security,southafrica
https://www.scribd.com/document/742594335/1701799484-Ci-CD-Pipeline-Security-Best-Practices,southafrica
https://apiiro.com/product/sscs/,southafrica
https://isosecu.com/blog/cicd-pipeline-security,southafrica
https://open.spotify.com/episode/7GDoGehV6XqBMkgFizidye,southafrica
https://openssf.org/blog/2025/08/05/visualizing-secure-mlops-mlsecops-a-practical-guide-for-building-robust-ai-ml-pipeline-security/,southafrica
https://securityboulevard.com/2021/02/how-to-integrate-automated-ast-tools-in-your-ci-cd-pipeline/,southafrica
https://sprocketfox.io/xssfox/2021/02/18/pipeline/,southafrica
https://www.apono.io/blog/access-management-for-devops-securing-ci-cd-pipelines/,southafrica
https://www.asperitas.consulting/article-cicd-pineline-security-20241111.html,southafrica
https://www.devopsinstitute.com/wp-content/uploads/2021/08/DSO-21-RaviLachhman-SlideDeck.pdf,southafrica
https://www.peakhour.io/learning/devsecops/what-is-cicd-security-integration/,southafrica
https://anchore.com/cicd/,southafrica
https://learn.microsoft.com/en-us/azure/devops/organizations/security/about-security-roles?view=azure-devops,southafrica
https://pure.atu.ie/en/publications/continuous-pipeline-security-with-azure-devops,southafrica
https://reactree.com/ci-cd-pipeline-security-best-practices-protect-your-devops-from-attacks/,southafrica
https://www.aquasec.com/use-cases/devops-security/,southafrica
https://www.fortinet.com/uk/resources/cyberglossary/ci-cd-pipeline,southafrica
https://www.jit.io/aspm-platform/cicd-security,southafrica
https://www.myshyft.com/blog/security-metrics-for-deployment/,southafrica
https://www.stepsecurity.io/blog/stepsecuritys-alignment-with-cisas-ci-cd-security-guidance,southafrica
https://www.travis-ci.com/blog/ci-cd-security-practices/,southafrica
https://hetmehta.com/resources/DevSecOps-Checklist/,southafrica
https://mobizinc.com/resources/devsecops-principles-and-concepts-for-automation/,southafrica
https://optiblack.com/insights/7-best-practices-to-secure-cicd-pipeline,southafrica
https://www.dragos.com/resource/u-s-transportation-security-administration-pipeline-security-directives/,southafrica
https://www.gao.gov/assets/gao-10-867.pdf,southafrica
https://www.sei.cmu.edu/training/devsecops-process-implementation/,southafrica
https://xygeni.io/blog/what-security-standards-for-cicd-pipelines-apply-in-2025/,southafrica
https://blog.jetbrains.com/teamcity/2025/04/ci-cd-security-best-practices/,southafrica
https://coralogix.com/blog/ci-cd-security/,southafrica
https://cybersecuritynews.com/secure-your-ci-cd-pipeline/,southafrica
https://dzone.com/refcardz/getting-started-with-cicd-pipeline-security,southafrica
https://linfordco.com/blog/ci-cd-pipeline-security-controls/,southafrica
https://owasp.org/www-project-spvs/,southafrica
https://securityboulevard.com/2022/11/8-ci-cd-best-practices-secure-your-software-development-pipeline/,southafrica
https://securityboulevard.com/2024/01/ci-cd-pipeline-security-best-practices-beyond-build-and-deploy/,southafrica
https://solutionshub.epam.com/blog/post/ci_cd_security,southafrica
https://spectralops.io/blog/ci-cd-security-hardening/,southafrica
https://www.aerowave-tech.com/images/CICD_Pipeline_Security_Best_Practices.pdf,southafrica
https://www.akeyless.io/blog/aligning-ci-cd-pipeline-security-with-nsa-cisa-guidance/,southafrica
https://www.practical-devsecops.com/devsecops-metrics/?srsltid=AfmBOopAP7fKq0N7-w7Cfw62k-_TNTesZk20k8fzyaWr2JmRPsjGg2Jr,southafrica
https://www.researchgate.net/publication/379045688_SECURITY_FOR_CONTINUOUS_INTEGRATION_AND_CONTINUOUS_DEPLOYMENT_PIPELINE,southafrica
https://accuknox.com/solutions/cicd-security,southafrica
https://devtron.ai/blog/the-4-pillars-for-securing-kubernetes-in-ci-cd/,southafrica
https://oteemo.com/blog/adding-security-metrics-devops/,southafrica
https://spectralops.io/for-jenkins/,southafrica
https://www.aikido.dev/comparison/snyk-alternative,southafrica
https://www.cisco.com/c/en/us/td/docs/solutions/Verticals/Oil_and_Gas/Pipeline/SecurityReference/Security-IRD/Security-IRD.html,southafrica
https://www.cyberark.com/what-is/ci-cd-pipeline/,southafrica
https://www.gartner.com/en/documents/3899571,southafrica
https://www.keitaro.com/insights/2022/05/13/5-best-practices-to-ensure-a-ci-cd-pipelines-security/,southafrica
https://www.redhat.com/en/topics/devops/what-cicd-pipeline,southafrica
https://blog.infosecmatters.net/2021/10/cicd-pipeline-security-shifting-left.html,southafrica
https://fastercapital.com/topics/what-is-pipeline-security-and-why-is-it-important.html,southafrica
https://ieeexplore.ieee.org/document/11011960/,southafrica
https://inventive-it.com/resources/practices-for-adding-ci-cd-pipeline-security/,southafrica
https://snyk.io/articles/what-is-ci-cd-pipeline-and-tools-explained/continuous-security/,southafrica
https://www.gologic.ca/en/continuous-integration-security/,southafrica
https://www.growingscrummasters.com/keywords/security-metrics/,southafrica
https://www.opsmx.com/blog/security-and-compliance-best-practices-for-ci-cd-pipelines-in-2023/,southafrica
https://xage.com/complying-with-tsa-pipeline-security-directives/,southafrica
https://apiiro.com/blog/ci-cd-pipeline-security-best-practices-for-your-software/,southafrica
https://dev.to/rafalw3bcraft/devsecops-pipeline-security-automation-and-continuous-monitoring-4d14,southafrica
https://www.aikido.dev/features/ci-cd-pipeline-security,southafrica
https://www.alooba.com/skills/concepts/continuous-integrationcontinuous-deployment-cicd-437/pipeline-security/,southafrica
https://www.aquasec.com/cloud-native-academy/supply-chain-security/ci-cd-security-threats-tools-and-best-practices/,southafrica
https://www.researchgate.net/publication/388855211_CICD_PIPELINE_SECURITY_AND_CONTINUOUS_TESTING,southafrica
https://www.sentinelone.com/cybersecurity-101/cloud-security/ci-cd-security-tools/,southafrica
https://citizant.com/blog/devsecops/5-security-considerations-cicd-pipeline/,southafrica
https://distantjob.com/blog/devsecops-implementation/,southafrica
https://securityboulevard.com/2023/02/from-vulnerability-to-victory-defending-your-ci-cd-pipeline/,southafrica
https://soos.io/devops-pipeline-security,southafrica
https://spb.hse.ru/en/ba/log/students/diplomas/1046843847,southafrica
https://www.e-spincorp.com/tag/pipeline-security/,southafrica
https://www.myshyft.com/blog/pipeline-security-scanning/,southafrica
https://www.paloaltonetworks.com/blog/cloud-security/ci-cd-pipeline-security-strategy/,southafrica
https://blog.gitguardian.com/pipeline-integrity-and-security-in-devsecops/,southafrica
https://circleci.com/blog/security-best-practices-for-ci-cd/,southafrica
"https://forumalternance.cergypontoise.fr/11497279/auniteg/ygotos/ppourw/Measures+and+Metrics+in+Corporate+Security,+Second+Edition.pdf",southafrica
https://waratek.com/blog/cicd-security/,southafrica
https://www.f5.com/company/blog/container-security-basics-pipeline-security,southafrica
https://www.globalsign.com/en/blog/devops-pipeline-security-automate-acme,southafrica
https://www.ibm.com/software/reports/compatibility/clarity-reports/report/html/softwareReqsForProduct?deliverableId=CF0C527046E011E8ADCBA344DE8FB657,southafrica
https://www.learningtree.com/courses/azure-devops-pipeline-security/,southafrica
https://www.tripwire.com/state-of-security/security-ci-cd-pipeline-flowing,southafrica
https://www.willistonherald.com/news/state/north-dakota-supreme-court-hears-arguments-in-pipeline-security-license-case/article_cf556674-7680-11e9-bad4-8fd02c331ad4.html,southafrica
https://cdn.ymaws.com/members.iamu.org/resource/resmgr/security/2018_TSA_Pipeline_Security_G.pdf,southafrica
https://cloudsecurityalliance.org/blog/2022/04/20/security-performance-reporting,southafrica
https://mattermost.com/blog/ci-cd-pipeline-security/,southafrica
https://www.codecademy.com/catalog/subject/cybersecurity,southafrica
https://www.e-spincorp.com/application-security-testing-for-pipeline-security-sast-dast/,southafrica
https://www.indeed.com/q-devsecops-engineer-security-jobs.html,southafrica
https://www.law.cornell.edu/uscode/text/6/1207,southafrica
https://www.stackhawk.com/blog/ci-pipeline-security-bug-testing/,southafrica
https://wwwmatthes.in.tum.de/file/1h520imhelkkn/Sebis-Public-Website/-/Master-s-Thesis-Timo-Zandonella/Kickoff_Presentation_Master_Thesis_Timo_Zandonella.pdf,southafrica
https://aws.amazon.com/marketplace/reviews/reviews-list/prodview-ljsrjvcsk72ki/review/8ed3a731-7488-3980-8c98-616172294b47,southafrica
https://aws.amazon.com/marketplace/reviews/reviews-list/prodview-ljsrjvcsk72ki/review/a015d0b6-b9fa-3391-bc9d-afda212e5fe9,southafrica
https://owasp.org/,southafrica
https://pmnewsnigeria.com/2025/08/13/niger-delta-ex-agitators-withdraw-petition-against-pipeline-security-firm-apologize-for-misinformation/,southafrica
https://tryhackme.com/paths,southafrica
https://www.checkpoint.com/cyber-hub/cloud-security/devsecops/what-is-a-ci-cd-pipeline/,southafrica
https://www.neliti.com/publications/590992/quality-assurance-in-continuous-integration-continuous-delivery-ci-cd-pipelines,southafrica
"https://www.ziprecruiter.com/c/Sierra-Space/Job/DevOps-DevSecOps-(II-Principal)/-in-Centennial,CO?jid=90c077f351a19fea",southafrica
https://careers.cathaypacific.com/en/careers/jobs/hong-kong/solution-lead-regions-rpa-idp-27432,southafrica
https://galileo.ai/,southafrica
https://immunefi.com/,southafrica
https://vercel.com/pricing,southafrica
https://vocal.media/01/belitsoft-s-take-on-net-unit-testing-what-top-teams-do-differently,southafrica
https://www.dataart.team/vacancies,southafrica
https://www.newsghana.com.gh/illegal-miners-threaten-ghanas-energy-lifelines-amid-rescue-plan-launch/,southafrica
https://x.com/GuardiusDev,southafrica
https://careers.cathaypacific.com/en/careers/jobs/china/solution-lead-27770,southafrica
https://careers.wbd.com/global/en/job/R000096436/Senior-Software-Engineer-in-Test,southafrica
https://itviec.com/it-jobs/security-engineer-platform-tooling-relocate-to-dubai-virtual-security-lab-cyber-risk-management-services-l-l-c-1401,southafrica
https://thenewstack.io/experts-split-on-ai-reviewing-its-own-code-for-security/,southafrica
https://www.careerjunction.co.za/data-engineer-cpt-onsite-3-month-contract-to-go-perm-job-2618953.aspx,southafrica
https://www.cloudflare.com/plans/developer-platform/,southafrica
https://www.crowdstrike.com/en-us/cybersecurity-101/cloud-security/cloud-security-best-practices/,southafrica
https://www.dataquest.io/blog/advanced-concepts-in-docker-compose/,southafrica
https://www.wg-plc.com/,southafrica
https://careers.wbd.com/global/en/job/R000096438/Software-Engineer-in-Test-II,southafrica
https://codewithmukesh.com/courses/dotnet-webapi-zero-to-hero/,southafrica
https://developer.android.com/studio/intro,southafrica
https://docs.dynatrace.com/docs/whats-new/documentation,southafrica
https://github.com/spring-projects/spring-boot,southafrica
https://guardian.ng/business-services/anxiety-as-oil-stocks-plunge-10-per-cent-ytd-erase-previous-gains/,southafrica
https://idm.net.au/blog/0015281-new-tools-target-shadow-ai-risks,southafrica
https://lunainc.com/,southafrica
https://supabase.com/docs/guides/deployment/going-into-prod,southafrica
https://discoveryalert.com.au/news/global-oil-trade-dynamics-2025-us-nigeria/,southafrica
https://justjoin.it/job-offer/madiff-sp-z-o-o---net-developer-warszawa-net-e31f8a3b,southafrica
https://levelup.gitconnected.com/writing-code-for-team-projects-conventions-prs-and-reviews-that-work-48cda080bac9,southafrica
https://www.coursera.org/professional-certificates/data-engineering,southafrica
https://www.showbizjobs.com/jobs/warner-bros-discovery-software-engineer-in-test-in-bangalore/jid-86v479,southafrica
https://www.totaljobs.com/job/offensive-security-engineer/palantir-job105568683,southafrica
https://www.transportationindustrynews.com/article/839744194-crude-oil-pipeline-transport-market-size-share-competitive-landscape-and-trend-analysis-report,southafrica
https://businessamlive.com/nigerias-daily-oil-production-plunges-to-1-57m-barrels/,southafrica
https://github.com/BeehiveInnovations/zen-mcp-server,southafrica
https://jobs.discovertechnata.com/companies/warner-bros-discovery-2/jobs/56429854-senior-software-engineer-in-test,southafrica
https://mx.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-work-from-home-senior-java-spring-boot-developer-ref-0003-en-tepezala-C489B2AB9674A8B761373E686DCF3405,southafrica
https://thehackernews.com/search/label/cybersecurity?updated-max=2025-08-10T18:01:00%2B05:30&max-results=20&start=19&by-date=false,southafrica
https://www.ainvest.com/news/reinstating-sanctions-iran-geopolitical-risks-opportunities-energy-defense-markets-2508/,southafrica
https://www.geeksforgeeks.org/software-testing/what-is-an-api/,southafrica
https://www.prolegion.com/marketplace,southafrica
https://www.remoterocketship.com/company/trimble/jobs/senior-genai-python-engineer-genai-safety-and-quality-spain-remote,southafrica
https://www.scworld.com/podcast-segment/14158-esw-at-blackhat-and-the-weekly-enterprise-security-news-esw-419,southafrica
https://championnews.com.ng/2025/08/13/nnpc-ltd-dodges-₦5bn-blow-as-court-upholds-board-authority/,southafrica
https://content.techgig.com/career-advice/ai-vs-human-developers-the-future-of-coding-and-job-security/articleshow/123279398.cms,southafrica
https://itwire.com/business-it-news/business-software/changing-of-the-guard-at-github-signals-a-new-microsoft-ai-focus-for-the-world-s-home-of-open-source-software.html,southafrica
https://itwire.com/itwire-magazine/tag/Software+development.html,southafrica
https://thehackernews.com/search?updated-max=2025-08-11T01:00:00%2B05:30&max-results=12,southafrica
https://www.parallels.com/products/desktop/?srsltid=AfmBOopU_GKduNcYajpeS3FkcqgkbpJvKgofIN3Ab97OudQlyD3M0nnK,southafrica
https://www.remoterocketship.com/company/growthaccelerationpartners-3/jobs/staff-ios-mobile-engineer-colombia-remote,southafrica
https://www.showbizjobs.com/jobs/warner-bros-discovery-senior-software-engineer-in-test-in-bangalore/jid-369jv9,southafrica
https://cycode.com/pipeline-security/,southafrica
https://medium.com/@pawel.piwosz/ci-cd-pipeline-security-what-we-can-learn-from-real-disasters-632192683757,southafrica
https://snyk.io/platform/ci-cd-pipeline-security/,southafrica
https://www.arnica.io/blog/ci-cd-pipeline-security-vs-ide-plugins-vs-pipelineless-security,southafrica
https://www.infosectrain.com/blog/ci-cd-pipeline-security-in-devsecops/,southafrica
https://www.redhat.com/en/resources/ci-cd-pipeline-security-dzone-analyst-material,southafrica
https://www.upwind.io/feed/enhancing-ci-cd-pipeline-security-with-upwind,southafrica
https://devops.com/devops-security-metrics/,southafrica
https://docs.gitlab.com/ci/pipeline_security/,southafrica
https://entro.security/secrets-security-glossary/effective-secrets-management-in-ci-cd-pipelines/,southafrica
https://iamops.io/devsecops-services/ci-cd-pipeline-security/,southafrica
https://spacelift.io/blog/ci-cd-security,southafrica
https://thectoclub.com/news/ci-cd-pipeline-security-best-practices/,southafrica
https://www.armosec.io/securing-ci-cd-pipelines/,southafrica
https://www.beyondidentity.com/resource/3-ci-cd-pipeline-security-best-practices,southafrica
https://www.checkpoint.com/cyber-hub/cloud-security/devsecops/what-is-a-devsecops-pipeline/,southafrica
https://www.tsa.gov/sites/default/files/pipeline_security_guidelines.pdf,southafrica
https://codefresh.io/learn/ci-cd/ci-cd-security-7-risks-and-what-you-can-do-about-them/,southafrica
https://contextqa.com/ci-cd-pipeline-security-guide/,southafrica
https://docs.gitlab.com/user/application_security/vulnerability_report/pipeline/,southafrica
https://dzone.com/refcardz/continuous-delivery-pipeline-security-essentials,southafrica
https://reliasoftware.com/blog/5-best-practices-for-enhancing-ci-cd-pipeline-security,southafrica
https://www.fortinet.com/blog/business-and-technology/ensuring-continuous-security-integration-for-devsecops,southafrica
https://www.linkedin.com/advice/1/how-can-you-measure-effectiveness-your-cicd-pipeline-7mjqf,southafrica
https://www.wiz.io/lp/ci-cd-security-best-practices-cheat-sheet,southafrica
https://amzur.com/blog/ci-cd-pipeline-security-with-dockers/,southafrica
https://cloudsecurityalliance.org/artifacts/the-six-pillars-of-devsecops-measure-monitor-report-and-action,southafrica
https://faun.pub/cloud-ci-cd-pipeline-security-checklist-8500953d4c5d,southafrica
https://hackernoon.com/devsecops-deep-dive-cicd-pipeline-security,southafrica
https://ingaa.org/wp-content/uploads/2019/02/34310.pdf,southafrica
https://openssf.org/wp-content/uploads/2025/08/OpenSSF_MLSecOps_Whitepaper.pdf,southafrica
https://www.cyberdb.co/devops-security-metrics-and-kpis-a-comprehensive-guide/,southafrica
https://www.iogp.org/bookstore/product/pipeline-security-guidelines/,southafrica
https://www.opsera.io/learn/devsecops-best-practices-for-ci-cd-pipeline-security,southafrica
https://computerfraudsecurity.com/index.php/journal/article/view/726/490,southafrica
https://docs.jit.io/docs/cicd-pipeline-security,southafrica
https://industrialcyber.co/regulation-standards-and-compliance/strengthening-pipeline-security-a-guide-for-ot-professionals-on-tsa-pipeline-security-directives-and-the-2024-notice-of-proposed-rules/,southafrica
https://www.cybersecurityintelligence.com/pipeline-security-5315.html,southafrica
https://www.darktrace.com/resources/pipeline-security-directive,southafrica
https://www.dragonspears.com/blog/devsecops-assessment-questions,southafrica
https://www.dragos.com/blog/industry-news/us-transportation-security-administration-releases-updated-pipeline-security-directive-key-revisions-and-compliance-strategies/,southafrica
https://www.fortunebusinessinsights.com/pipeline-security-market-105742,southafrica
https://www.gao.gov/products/gao-19-542t,southafrica
https://checkmarx.com/glossary/what-is-cicd-security/,southafrica
https://docs.convisoappsec.com/cli/security-gate,southafrica
https://e.huawei.com/en/material/enterprise/a0512272c84b4076a66e062ad9b87c73,southafrica
https://jobs.baesystems.com/global/en/job/BAE1US109065BREXTERNAL/DevSecOps-Pipeline-Security-Engineer?utm_source=hbcuconnect&utm_medium=phenom-feeds,southafrica
https://www.cbo.gov/publication/61006,southafrica
https://www.cyberark.com/solutions/devsecops-cloud-native-apps/,southafrica
https://www.law.cornell.edu/uscode/text/6/1208,southafrica
https://www.opsmx.com/blog/securing-ci-cd-pipelines-practical-strategies-for-nsa-and-cisa-compliance/,southafrica
https://www.trccompanies.com/insights/tsa-pipeline-security-guidelines-navigating-change-to-protect-critical-assets/,southafrica
https://xygeni.io/cicd-security/,southafrica
https://blogs.cisco.com/security/pipeline-security-tunnel-vision,southafrica
https://devtron.ai/blog/integrating-security-scanning-into-ci-cd-pipeline/,southafrica
https://learn.microsoft.com/en-us/azure/devops/pipelines/policies/permissions?view=azure-devops,southafrica
